,Code,Year,Value,Value (TWh)
4534,RUS,1968-01-01,0.0,0.0
4535,RUS,1969-01-01,0.0,0.0
4536,RUS,1970-01-01,0.0,0.0
4537,RUS,1971-01-01,0.0,0.0
4538,RUS,1972-01-01,0.0,0.0
4539,RUS,1973-01-01,0.0,0.0
4540,RUS,1974-01-01,0.0,0.0
4541,RUS,1975-01-01,0.0,0.0
4542,RUS,1976-01-01,0.0,0.0
4543,RUS,1977-01-01,0.0,0.0
4544,RUS,1978-01-01,0.0,0.0
4545,RUS,1979-01-01,0.0,0.0
4546,RUS,1980-01-01,0.0,0.0
4547,RUS,1981-01-01,0.0,0.0
4548,RUS,1982-01-01,0.0,0.0
4549,RUS,1983-01-01,0.0,0.0
4550,RUS,1984-01-01,0.0,0.0
4551,RUS,1985-01-01,0.0,0.0
4552,RUS,1986-01-01,0.0,0.0
4553,RUS,1987-01-01,0.0,0.0
4554,RUS,1988-01-01,0.0,0.0
4555,RUS,1989-01-01,0.0,0.0
4556,RUS,1990-01-01,879.335,10226.666050000002
4557,RUS,1991-01-01,871.37,10134.0331
4558,RUS,1992-01-01,795.731,9254.35153
4559,RUS,1993-01-01,751.219,8736.67697
4560,RUS,1994-01-01,657.041,7641.386830000001
4561,RUS,1995-01-01,636.76,7405.518800000001
4562,RUS,1996-01-01,630.361,7331.09843
4563,RUS,1997-01-01,602.113,7002.574190000001
4564,RUS,1998-01-01,588.064,6839.18432
4565,RUS,1999-01-01,609.138,7084.274940000001
4566,RUS,2000-01-01,619.37,7203.2731
4567,RUS,2001-01-01,625.934,7279.61242
4568,RUS,2002-01-01,623.283,7248.781290000001
4569,RUS,2003-01-01,645.398,7505.9787400000005
4570,RUS,2004-01-01,647.511,7530.55293
4571,RUS,2005-01-01,651.749,7579.840870000001
4572,RUS,2006-01-01,670.781,7801.18303
4573,RUS,2007-01-01,672.68,7823.2684
4574,RUS,2008-01-01,688.358,8005.60354
4575,RUS,2009-01-01,646.704,7521.16752
4576,RUS,2010-01-01,693.301,8063.0906300000015
4577,RUS,2011-01-01,715.697,8323.556110000001
4578,RUS,2012-01-01,724.933,8430.970790000001
4579,RUS,2013-01-01,704.209,8189.95067
4580,RUS,2014-01-01,705.958,8210.29154
4581,RUS,2015-01-01,692.134,8049.51842
4582,RUS,2016-01-01,713.119,8293.573970000001
4583,RUS,2017-01-01,726.333,8447.25279
4584,RUS,2018-01-01,771.524,8972.824120000001
4585,RUS,2019-01-01,772.651,8985.93113
4586,RUS,2020-01-01,757.825,8813.504750000002
4587,RUS,2021-01-01,821.015,9548.40445
4588,SAU,1960-01-01,0.0,0.0
4589,SAU,1961-01-01,0.0,0.0
4590,SAU,1962-01-01,0.0,0.0
4591,SAU,1963-01-01,0.0,0.0
4592,SAU,1964-01-01,0.0,0.0
4593,SAU,1965-01-01,0.0,0.0
4594,SAU,1966-01-01,0.0,0.0
4595,SAU,1967-01-01,0.0,0.0
4596,SAU,1968-01-01,0.0,0.0
4597,SAU,1969-01-01,0.0,0.0
4598,SAU,1970-01-01,0.0,0.0
4599,SAU,1971-01-01,5.781,67.23303
4600,SAU,1972-01-01,6.251,72.69913000000001
4601,SAU,1973-01-01,7.233,84.11979
4602,SAU,1974-01-01,8.094,94.13322
4603,SAU,1975-01-01,8.77,101.99510000000001
4604,SAU,1976-01-01,10.169,118.26547000000001
4605,SAU,1977-01-01,11.357,132.08191
4606,SAU,1978-01-01,17.081,198.65203
4607,SAU,1979-01-01,22.451,261.10513000000003
4608,SAU,1980-01-01,31.103,361.72789000000006
4609,SAU,1981-01-01,42.312,492.08856000000003
4610,SAU,1982-01-01,47.416,551.44808
4611,SAU,1983-01-01,51.842,602.92246
4612,SAU,1984-01-01,45.709,531.59567
4613,SAU,1985-01-01,45.998,534.95674
4614,SAU,1986-01-01,45.952,534.4217600000001
4615,SAU,1987-01-01,54.929,638.8242700000001
4616,SAU,1988-01-01,62.882,731.31766
4617,SAU,1989-01-01,62.889,731.39907
4618,SAU,1990-01-01,58.01,674.6563
4619,SAU,1991-01-01,67.527,785.33901
4620,SAU,1992-01-01,76.933,894.7307900000002
4621,SAU,1993-01-01,79.865,928.82995
4622,SAU,1994-01-01,84.036,977.3386800000001
4623,SAU,1995-01-01,83.944,976.2687200000001
4624,SAU,1996-01-01,89.825,1044.6647500000001
4625,SAU,1997-01-01,86.536,1006.4136800000001
4626,SAU,1998-01-01,92.061,1070.6694300000001
4627,SAU,1999-01-01,93.672,1089.40536
4628,SAU,2000-01-01,106.785,1241.90955
4629,SAU,2001-01-01,110.012,1279.43956
4630,SAU,2002-01-01,124.306,1445.67878
4631,SAU,2003-01-01,124.536,1448.3536800000002
4632,SAU,2004-01-01,121.994,1418.79022
4633,SAU,2005-01-01,128.753,1497.3973899999999
4634,SAU,2006-01-01,138.854,1614.8720200000002
4635,SAU,2007-01-01,146.38,1702.3994
4636,SAU,2008-01-01,161.175,1874.4652500000002
4637,SAU,2009-01-01,174.224,2026.22512
4638,SAU,2010-01-01,194.133,2257.76679
4639,SAU,2011-01-01,202.558,2355.7495400000003
4640,SAU,2012-01-01,209.596,2437.6014800000003
4641,SAU,2013-01-01,206.991,2407.30533
4642,SAU,2014-01-01,229.123,2664.70049
4643,SAU,2015-01-01,234.096,2722.53648
4644,SAU,2016-01-01,235.962,2744.23806
4645,SAU,2017-01-01,240.118,2792.57234
4646,SAU,2018-01-01,231.849,2696.40387
4647,SAU,2019-01-01,232.154,2699.95102
4648,SAU,2020-01-01,229.87,2673.3881
4649,SAU,2021-01-01,0.0,0.0
4650,SGP,1960-01-01,0.0,0.0
4651,SGP,1961-01-01,0.0,0.0
4652,SGP,1962-01-01,0.0,0.0
4653,SGP,1963-01-01,0.0,0.0
4654,SGP,1964-01-01,0.0,0.0
4655,SGP,1965-01-01,0.0,0.0
4656,SGP,1966-01-01,0.0,0.0
4657,SGP,1967-01-01,0.0,0.0
4658,SGP,1968-01-01,0.0,0.0
4659,SGP,1969-01-01,0.0,0.0
4660,SGP,1970-01-01,0.0,0.0
4661,SGP,1971-01-01,2.73,31.7499
4662,SGP,1972-01-01,3.378,39.28614
4663,SGP,1973-01-01,3.754,43.659020000000005
4664,SGP,1974-01-01,4.005,46.57815
4665,SGP,1975-01-01,3.712,43.17056
4666,SGP,1976-01-01,3.883,45.159290000000006
4667,SGP,1977-01-01,4.1,47.683
4668,SGP,1978-01-01,5.212,60.61556
4669,SGP,1979-01-01,5.079,59.06877
4670,SGP,1980-01-01,5.132,59.68516
4671,SGP,1981-01-01,5.382,62.59266
4672,SGP,1982-01-01,5.259,61.16217000000001
4673,SGP,1983-01-01,5.887,68.46581
4674,SGP,1984-01-01,6.709,78.02567
4675,SGP,1985-01-01,6.766,78.68858
4676,SGP,1986-01-01,7.191,83.63133
4677,SGP,1987-01-01,7.653,89.00439
4678,SGP,1988-01-01,8.485,98.68055
4679,SGP,1989-01-01,8.489,98.72707000000001
4680,SGP,1990-01-01,11.526,134.04738
4681,SGP,1991-01-01,13.065,151.94595
4682,SGP,1992-01-01,14.825,172.41475
4683,SGP,1993-01-01,18.183,211.46829000000002
4684,SGP,1994-01-01,22.089,256.89507
4685,SGP,1995-01-01,18.845,219.16735
4686,SGP,1996-01-01,19.673,228.79699
4687,SGP,1997-01-01,22.087,256.87181000000004
4688,SGP,1998-01-01,19.963,232.16969000000003
4689,SGP,1999-01-01,18.161,211.21243000000004
4690,SGP,2000-01-01,18.669,217.12047
4691,SGP,2001-01-01,21.294,247.64922
4692,SGP,2002-01-01,21.156,246.04428000000001
4693,SGP,2003-01-01,25.582,297.51866
4694,SGP,2004-01-01,30.713,357.19219000000004
4695,SGP,2005-01-01,21.012,244.36956000000004
4696,SGP,2006-01-01,22.572,262.51236
4697,SGP,2007-01-01,20.82,242.13660000000002
4698,SGP,2008-01-01,23.996,279.07348
4699,SGP,2009-01-01,25.284,294.05292000000003
4700,SGP,2010-01-01,23.502,273.32826
4701,SGP,2011-01-01,20.714,240.90382
4702,SGP,2012-01-01,24.374,283.46962
4703,SGP,2013-01-01,26.464,307.77632
4704,SGP,2014-01-01,29.007,337.35141000000004
4705,SGP,2015-01-01,31.713,368.82219000000003
4706,SGP,2016-01-01,32.551,378.56813000000005
4707,SGP,2017-01-01,35.434,412.09742
4708,SGP,2018-01-01,32.695,380.24285000000003
4709,SGP,2019-01-01,34.721,403.80523
4710,SGP,2020-01-01,32.114,373.48582
4711,SGP,2021-01-01,0.0,0.0
4712,SVN,1960-01-01,0.0,0.0
4713,SVN,1961-01-01,0.0,0.0
4714,SVN,1962-01-01,0.0,0.0
4715,SVN,1963-01-01,0.0,0.0
4716,SVN,1964-01-01,0.0,0.0
4717,SVN,1965-01-01,0.0,0.0
4718,SVN,1966-01-01,0.0,0.0
4719,SVN,1967-01-01,0.0,0.0
4720,SVN,1968-01-01,0.0,0.0
4721,SVN,1969-01-01,0.0,0.0
4722,SVN,1970-01-01,0.0,0.0
4723,SVN,1971-01-01,0.0,0.0
4724,SVN,1972-01-01,0.0,0.0
4725,SVN,1973-01-01,0.0,0.0
4726,SVN,1974-01-01,0.0,0.0
4727,SVN,1975-01-01,0.0,0.0
4728,SVN,1976-01-01,0.0,0.0
4729,SVN,1977-01-01,0.0,0.0
4730,SVN,1978-01-01,0.0,0.0
4731,SVN,1979-01-01,0.0,0.0
4732,SVN,1980-01-01,0.0,0.0
4733,SVN,1981-01-01,0.0,0.0
4734,SVN,1982-01-01,0.0,0.0
4735,SVN,1983-01-01,0.0,0.0
4736,SVN,1984-01-01,0.0,0.0
4737,SVN,1985-01-01,0.0,0.0
4738,SVN,1986-01-01,0.0,0.0
4739,SVN,1987-01-01,0.0,0.0
4740,SVN,1988-01-01,0.0,0.0
4741,SVN,1989-01-01,0.0,0.0
4742,SVN,1990-01-01,5.71,66.4073
4743,SVN,1991-01-01,5.556,64.61628
4744,SVN,1992-01-01,5.16,60.0108
4745,SVN,1993-01-01,5.408,62.89504000000001
4746,SVN,1994-01-01,5.626,65.43038000000001
4747,SVN,1995-01-01,6.068,70.57084
4748,SVN,1996-01-01,6.324,73.54812
4749,SVN,1997-01-01,6.574,76.45562000000001
4750,SVN,1998-01-01,6.448,74.99024000000001
4751,SVN,1999-01-01,6.43,74.7809
4752,SVN,2000-01-01,6.526,75.89738
4753,SVN,2001-01-01,6.941,80.72383
4754,SVN,2002-01-01,6.95,80.8285
4755,SVN,2003-01-01,7.064,82.15432000000001
4756,SVN,2004-01-01,7.267,84.51521000000001
4757,SVN,2005-01-01,7.53,87.57390000000001
4758,SVN,2006-01-01,7.496,87.17848000000001
4759,SVN,2007-01-01,7.582,88.17866000000001
4760,SVN,2008-01-01,7.988,92.90044000000002
4761,SVN,2009-01-01,7.168,83.36384000000001
4762,SVN,2010-01-01,7.354,85.52702000000001
4763,SVN,2011-01-01,7.354,85.52702000000001
4764,SVN,2012-01-01,7.057,82.07291000000001
4765,SVN,2013-01-01,6.871,79.90973000000001
4766,SVN,2014-01-01,6.673,77.60699000000001
4767,SVN,2015-01-01,6.587,76.60681
4768,SVN,2016-01-01,6.798,79.06074000000001
4769,SVN,2017-01-01,6.991,81.30533
4770,SVN,2018-01-01,6.912,80.38656
4771,SVN,2019-01-01,6.809,79.18867
4772,SVN,2020-01-01,6.433,74.81579
4773,SVN,2021-01-01,6.439,74.88557
4774,ZAF,1960-01-01,0.0,0.0
4775,ZAF,1961-01-01,0.0,0.0
4776,ZAF,1962-01-01,0.0,0.0
4777,ZAF,1963-01-01,0.0,0.0
4778,ZAF,1964-01-01,0.0,0.0
4779,ZAF,1965-01-01,0.0,0.0
4780,ZAF,1966-01-01,0.0,0.0
4781,ZAF,1967-01-01,0.0,0.0
4782,ZAF,1968-01-01,0.0,0.0
4783,ZAF,1969-01-01,0.0,0.0
4784,ZAF,1970-01-01,0.0,0.0
4785,ZAF,1971-01-01,45.43,528.3509
4786,ZAF,1972-01-01,46.196,537.25948
4787,ZAF,1973-01-01,49.185,572.02155
4788,ZAF,1974-01-01,51.0,593.13
4789,ZAF,1975-01-01,54.324,631.78812
4790,ZAF,1976-01-01,57.006,662.97978
4791,ZAF,1977-01-01,58.489,680.22707
4792,ZAF,1978-01-01,61.455,714.7216500000001
4793,ZAF,1979-01-01,61.198,711.73274
4794,ZAF,1980-01-01,68.041,791.31683
4795,ZAF,1981-01-01,69.146,804.1679800000001
4796,ZAF,1982-01-01,79.786,927.9111800000001
4797,ZAF,1983-01-01,80.266,933.4935800000002
4798,ZAF,1984-01-01,87.476,1017.3458800000001
4799,ZAF,1985-01-01,88.42,1028.3246000000001
4800,ZAF,1986-01-01,92.029,1070.29727
4801,ZAF,1987-01-01,94.279,1096.46477
4802,ZAF,1988-01-01,95.538,1111.1069400000001
4803,ZAF,1989-01-01,90.404,1051.39852
4804,ZAF,1990-01-01,89.716,1043.39708
4805,ZAF,1991-01-01,92.19,1072.1697000000001
4806,ZAF,1992-01-01,87.873,1021.9629900000001
4807,ZAF,1993-01-01,93.686,1089.5681800000002
4808,ZAF,1994-01-01,98.171,1141.72873
4809,ZAF,1995-01-01,103.546,1204.23998
4810,ZAF,1996-01-01,106.592,1239.66496
4811,ZAF,1997-01-01,108.672,1263.85536
4812,ZAF,1998-01-01,110.76,1288.1388000000002
4813,ZAF,1999-01-01,108.867,1266.1232100000002
4814,ZAF,2000-01-01,109.293,1271.07759
4815,ZAF,2001-01-01,105.335,1225.04605
4816,ZAF,2002-01-01,100.17,1164.9771
4817,ZAF,2003-01-01,112.492,1308.28196
4818,ZAF,2004-01-01,122.449,1424.08187
4819,ZAF,2005-01-01,117.795,1369.95585
4820,ZAF,2006-01-01,119.885,1394.2625500000001
4821,ZAF,2007-01-01,130.392,1516.4589600000002
4822,ZAF,2008-01-01,141.317,1643.51671
4823,ZAF,2009-01-01,143.252,1666.02076
4824,ZAF,2010-01-01,133.19,1548.9997
4825,ZAF,2011-01-01,135.566,1576.6325800000002
4826,ZAF,2012-01-01,129.61,1507.3643000000002
4827,ZAF,2013-01-01,128.578,1495.3621400000002
4828,ZAF,2014-01-01,136.107,1582.92441
4829,ZAF,2015-01-01,128.79,1497.8277
4830,ZAF,2016-01-01,133.548,1553.16324
4831,ZAF,2017-01-01,132.965,1546.3829500000002
4832,ZAF,2018-01-01,129.339,1504.2125700000001
4833,ZAF,2019-01-01,128.821,1498.18823
4834,ZAF,2020-01-01,124.646,1449.63298
4835,ZAF,2021-01-01,0.0,0.0
4836,SDN,1960-01-01,0.0,0.0
4837,SDN,1961-01-01,0.0,0.0
4838,SDN,1962-01-01,0.0,0.0
4839,SDN,1963-01-01,0.0,0.0
4840,SDN,1964-01-01,0.0,0.0
4841,SDN,1965-01-01,0.0,0.0
4842,SDN,1966-01-01,0.0,0.0
4843,SDN,1967-01-01,0.0,0.0
4844,SDN,1968-01-01,0.0,0.0
4845,SDN,1969-01-01,0.0,0.0
4846,SDN,1970-01-01,0.0,0.0
4847,SDN,1971-01-01,7.029,81.74727
4848,SDN,1972-01-01,7.151,83.16613000000001
4849,SDN,1973-01-01,7.367,85.67821
4850,SDN,1974-01-01,7.444,86.57372000000001
4851,SDN,1975-01-01,7.468,86.85284
4852,SDN,1976-01-01,7.477,86.95751000000001
4853,SDN,1977-01-01,7.703,89.58589
4854,SDN,1978-01-01,7.822,90.96986000000001
4855,SDN,1979-01-01,7.898,91.85374
4856,SDN,1980-01-01,8.366,97.29658
4857,SDN,1981-01-01,8.447,98.23861
4858,SDN,1982-01-01,8.827,102.65801
4859,SDN,1983-01-01,9.112,105.97256
4860,SDN,1984-01-01,9.085,105.65855000000002
4861,SDN,1985-01-01,9.47,110.13610000000001
4862,SDN,1986-01-01,9.607,111.72941
4863,SDN,1987-01-01,9.456,109.97328
4864,SDN,1988-01-01,10.047,116.84661000000001
4865,SDN,1989-01-01,10.043,116.80009
4866,SDN,1990-01-01,10.631,123.63853000000002
4867,SDN,1991-01-01,10.611,123.40593000000001
4868,SDN,1992-01-01,10.603,123.31289000000001
4869,SDN,1993-01-01,10.298,119.76574000000001
4870,SDN,1994-01-01,11.936,138.81568000000001
4871,SDN,1995-01-01,11.981,139.33903
4872,SDN,1996-01-01,12.273,142.73499
4873,SDN,1997-01-01,12.528,145.70064000000002
4874,SDN,1998-01-01,12.666,147.30558000000002
4875,SDN,1999-01-01,14.053,163.43639000000002
4876,SDN,2000-01-01,13.296,154.63248000000002
4877,SDN,2001-01-01,14.091,163.87833
4878,SDN,2002-01-01,15.127,175.92701000000002
4879,SDN,2003-01-01,14.69,170.84470000000002
4880,SDN,2004-01-01,14.689,170.83307000000002
4881,SDN,2005-01-01,15.186,176.61318
4882,SDN,2006-01-01,16.26,189.10380000000004
4883,SDN,2007-01-01,15.645,181.95135000000002
4884,SDN,2008-01-01,15.898,184.89374
4885,SDN,2009-01-01,16.65,193.6395
4886,SDN,2010-01-01,15.745,183.11435
4887,SDN,2011-01-01,16.893,196.46559000000002
4888,SDN,2012-01-01,14.425,167.76275
4889,SDN,2013-01-01,17.926,208.47938
4890,SDN,2014-01-01,18.467,214.77121
4891,SDN,2015-01-01,18.547,215.70161000000002
4892,SDN,2016-01-01,18.504,215.20152000000002
4893,SDN,2017-01-01,18.929,220.14427
4894,SDN,2018-01-01,19.213,223.44719000000003
4895,SDN,2019-01-01,19.282,224.24966
4896,SDN,2020-01-01,19.575,227.65725
4897,SDN,2021-01-01,0.0,0.0
4898,TWN,1960-01-01,0.0,0.0
4899,TWN,1961-01-01,0.0,0.0
4900,TWN,1962-01-01,0.0,0.0
4901,TWN,1963-01-01,0.0,0.0
4902,TWN,1964-01-01,0.0,0.0
4903,TWN,1965-01-01,0.0,0.0
4904,TWN,1966-01-01,0.0,0.0
4905,TWN,1967-01-01,0.0,0.0
4906,TWN,1968-01-01,0.0,0.0
4907,TWN,1969-01-01,0.0,0.0
4908,TWN,1970-01-01,0.0,0.0
4909,TWN,1971-01-01,10.049,116.86987
4910,TWN,1972-01-01,11.557,134.40791000000002
4911,TWN,1973-01-01,13.179,153.27177
4912,TWN,1974-01-01,12.905,150.08515
4913,TWN,1975-01-01,14.365,167.06495
4914,TWN,1976-01-01,17.841,207.49083000000002
4915,TWN,1977-01-01,19.414,225.78482000000002
4916,TWN,1978-01-01,23.14,269.1182
4917,TWN,1979-01-01,25.394,295.33222
4918,TWN,1980-01-01,27.916,324.66308000000004
4919,TWN,1981-01-01,25.692,298.79796000000005
4920,TWN,1982-01-01,26.424,307.31112
4921,TWN,1983-01-01,29.825,346.86475
4922,TWN,1984-01-01,31.207,362.93741000000006
4923,TWN,1985-01-01,32.381,376.59103000000005
4924,TWN,1986-01-01,34.691,403.45633000000004
4925,TWN,1987-01-01,37.521,436.36923
4926,TWN,1988-01-01,41.447,482.02861000000007
4927,TWN,1989-01-01,43.763,508.96369
4928,TWN,1990-01-01,46.663,542.69069
4929,TWN,1991-01-01,50.608,588.57104
4930,TWN,1992-01-01,52.623,612.00549
4931,TWN,1993-01-01,56.434,656.32742
4932,TWN,1994-01-01,59.206,688.5657800000001
4933,TWN,1995-01-01,62.258,724.0605400000001
4934,TWN,1996-01-01,65.356,760.09028
4935,TWN,1997-01-01,68.876,801.0278800000001
4936,TWN,1998-01-01,73.708,857.2240400000001
4937,TWN,1999-01-01,76.456,889.1832800000001
4938,TWN,2000-01-01,82.465,959.0679500000001
4939,TWN,2001-01-01,86.434,1005.22742
4940,TWN,2002-01-01,90.719,1055.06197
4941,TWN,2003-01-01,94.329,1097.04627
4942,TWN,2004-01-01,98.764,1148.62532
4943,TWN,2005-01-01,99.719,1159.73197
4944,TWN,2006-01-01,102.323,1190.01649
4945,TWN,2007-01-01,107.351,1248.49213
4946,TWN,2008-01-01,103.767,1206.81021
4947,TWN,2009-01-01,101.771,1183.59673
4948,TWN,2010-01-01,108.711,1264.3089300000001
4949,TWN,2011-01-01,108.482,1261.6456600000001
4950,TWN,2012-01-01,107.53,1250.5739
4951,TWN,2013-01-01,109.779,1276.7297700000001
4952,TWN,2014-01-01,111.857,1300.8969100000002
4953,TWN,2015-01-01,110.551,1285.7081300000002
4954,TWN,2016-01-01,111.175,1292.96525
4955,TWN,2017-01-01,110.749,1288.01087
4956,TWN,2018-01-01,112.069,1303.36247
4957,TWN,2019-01-01,109.512,1273.6245600000002
4958,TWN,2020-01-01,107.263,1247.4686900000002
4959,TWN,2021-01-01,0.0,0.0
4960,TZA,1960-01-01,0.0,0.0
4961,TZA,1961-01-01,0.0,0.0
4962,TZA,1962-01-01,0.0,0.0
4963,TZA,1963-01-01,0.0,0.0
4964,TZA,1964-01-01,0.0,0.0
4965,TZA,1965-01-01,0.0,0.0
4966,TZA,1966-01-01,0.0,0.0
4967,TZA,1967-01-01,0.0,0.0
4968,TZA,1968-01-01,0.0,0.0
4969,TZA,1969-01-01,0.0,0.0
4970,TZA,1970-01-01,0.0,0.0
4971,TZA,1971-01-01,4.504,52.38152
4972,TZA,1972-01-01,4.686,54.498180000000005
4973,TZA,1973-01-01,4.833,56.20779
4974,TZA,1974-01-01,4.896,56.94048
4975,TZA,1975-01-01,4.975,57.85925
4976,TZA,1976-01-01,5.172,60.15036
4977,TZA,1977-01-01,5.278,61.38314
4978,TZA,1978-01-01,5.456,63.45328000000001
4979,TZA,1979-01-01,5.61,65.24430000000001
4980,TZA,1980-01-01,5.785,67.27955
4981,TZA,1981-01-01,5.908,68.71004
4982,TZA,1982-01-01,6.037,70.21031
4983,TZA,1983-01-01,6.213,72.25719000000001
4984,TZA,1984-01-01,6.382,74.22266
4985,TZA,1985-01-01,6.568,76.38584
4986,TZA,1986-01-01,6.794,79.01422
4987,TZA,1987-01-01,6.969,81.04947000000001
4988,TZA,1988-01-01,7.147,83.11961000000001
4989,TZA,1989-01-01,7.369,85.70147
4990,TZA,1990-01-01,7.614,88.55082
4991,TZA,1991-01-01,7.866,91.48158000000001
4992,TZA,1992-01-01,8.092,94.10996000000002
4993,TZA,1993-01-01,8.672,100.85536000000002
4994,TZA,1994-01-01,10.341,120.26583
4995,TZA,1995-01-01,10.91,126.8833
4996,TZA,1996-01-01,11.115,129.26745000000003
4997,TZA,1997-01-01,11.268,131.04684
4998,TZA,1998-01-01,11.999,139.54837
4999,TZA,1999-01-01,12.755,148.34065
5000,TZA,2000-01-01,13.478,156.74914
5001,TZA,2001-01-01,13.97,162.4711
5002,TZA,2002-01-01,14.65,170.3795
5003,TZA,2003-01-01,15.233,177.15979000000002
5004,TZA,2004-01-01,15.763,183.32369
5005,TZA,2005-01-01,16.629,193.39527000000004
5006,TZA,2006-01-01,17.175,199.74525000000003
5007,TZA,2007-01-01,17.328,201.52464
5008,TZA,2008-01-01,17.657,205.35091000000003
5009,TZA,2009-01-01,18.11,210.6193
5010,TZA,2010-01-01,18.766,218.24858
5011,TZA,2011-01-01,19.459,226.30817000000002
5012,TZA,2012-01-01,19.605,228.00615000000002
5013,TZA,2013-01-01,20.566,239.18258
5014,TZA,2014-01-01,20.254,235.55402000000004
5015,TZA,2015-01-01,20.78,241.67140000000003
5016,TZA,2016-01-01,21.18,246.32340000000002
5017,TZA,2017-01-01,21.646,251.74298000000002
5018,TZA,2018-01-01,22.046,256.39498000000003
5019,TZA,2019-01-01,23.769,276.43347
5020,TZA,2020-01-01,23.905,278.01515
5021,TZA,2021-01-01,0.0,0.0
5022,THA,1960-01-01,0.0,0.0
5023,THA,1961-01-01,0.0,0.0
5024,THA,1962-01-01,0.0,0.0
5025,THA,1963-01-01,0.0,0.0
5026,THA,1964-01-01,0.0,0.0
5027,THA,1965-01-01,0.0,0.0
5028,THA,1966-01-01,0.0,0.0
5029,THA,1967-01-01,0.0,0.0
5030,THA,1968-01-01,0.0,0.0
5031,THA,1969-01-01,0.0,0.0
5032,THA,1970-01-01,0.0,0.0
5033,THA,1971-01-01,13.734,159.72642000000002
5034,THA,1972-01-01,14.447,168.01861
5035,THA,1973-01-01,15.69,182.4747
5036,THA,1974-01-01,16.003,186.11489
5037,THA,1975-01-01,17.417,202.55971000000002
5038,THA,1976-01-01,18.915,219.98145
5039,THA,1977-01-01,20.126,234.06538000000003
5040,THA,1978-01-01,20.91,243.18330000000003
5041,THA,1979-01-01,22.087,256.87181000000004
5042,THA,1980-01-01,22.074,256.72062000000005
5043,THA,1981-01-01,22.325,259.63975
5044,THA,1982-01-01,22.576,262.55888000000004
5045,THA,1983-01-01,20.757,241.40391000000002
5046,THA,1984-01-01,22.907,266.40841
5047,THA,1985-01-01,24.834,288.81942000000004
5048,THA,1986-01-01,26.091,303.43833
5049,THA,1987-01-01,28.807,335.02541
5050,THA,1988-01-01,32.84,381.92920000000004
5051,THA,1989-01-01,36.973,429.99599
5052,THA,1990-01-01,42.395,493.05385000000007
5053,THA,1991-01-01,45.928,534.14264
5054,THA,1992-01-01,48.937,569.13731
5055,THA,1993-01-01,51.617,600.30571
5056,THA,1994-01-01,57.053,663.52639
5057,THA,1995-01-01,62.188,723.2464400000001
5058,THA,1996-01-01,69.542,808.7734600000001
5059,THA,1997-01-01,70.853,824.02039
5060,THA,1998-01-01,66.433,772.6157900000002
5061,THA,1999-01-01,70.949,825.13687
5062,THA,2000-01-01,72.651,844.93113
5063,THA,2001-01-01,74.739,869.2145700000001
5064,THA,2002-01-01,82.656,961.2892800000002
5065,THA,2003-01-01,89.472,1040.55936
5066,THA,2004-01-01,96.69,1124.5047
5067,THA,2005-01-01,99.583,1158.15029
5068,THA,2006-01-01,101.524,1180.72412
5069,THA,2007-01-01,105.342,1225.1274600000002
5070,THA,2008-01-01,107.977,1255.7725100000002
5071,THA,2009-01-01,107.547,1250.77161
5072,THA,2010-01-01,117.862,1370.73506
5073,THA,2011-01-01,117.645,1368.21135
5074,THA,2012-01-01,126.248,1468.2642400000002
5075,THA,2013-01-01,135.772,1579.02836
5076,THA,2014-01-01,135.168,1572.00384
5077,THA,2015-01-01,135.596,1576.9814800000001
5078,THA,2016-01-01,138.71,1613.1973000000003
5079,THA,2017-01-01,137.993,1604.85859
5080,THA,2018-01-01,135.142,1571.70146
5081,THA,2019-01-01,138.649,1612.4878700000002
5082,THA,2020-01-01,133.114,1548.1158200000002
5083,THA,2021-01-01,0.0,0.0
5084,UKR,1960-01-01,0.0,0.0
5085,UKR,1961-01-01,0.0,0.0
5086,UKR,1962-01-01,0.0,0.0
5087,UKR,1963-01-01,0.0,0.0
5088,UKR,1964-01-01,0.0,0.0
5089,UKR,1965-01-01,0.0,0.0
5090,UKR,1966-01-01,0.0,0.0
5091,UKR,1967-01-01,0.0,0.0
5092,UKR,1968-01-01,0.0,0.0
5093,UKR,1969-01-01,0.0,0.0
5094,UKR,1970-01-01,0.0,0.0
5095,UKR,1971-01-01,0.0,0.0
5096,UKR,1972-01-01,0.0,0.0
5097,UKR,1973-01-01,0.0,0.0
5098,UKR,1974-01-01,0.0,0.0
5099,UKR,1975-01-01,0.0,0.0
5100,UKR,1976-01-01,0.0,0.0
5101,UKR,1977-01-01,0.0,0.0
5102,UKR,1978-01-01,0.0,0.0
5103,UKR,1979-01-01,0.0,0.0
5104,UKR,1980-01-01,0.0,0.0
5105,UKR,1981-01-01,0.0,0.0
5106,UKR,1982-01-01,0.0,0.0
5107,UKR,1983-01-01,0.0,0.0
5108,UKR,1984-01-01,0.0,0.0
5109,UKR,1985-01-01,0.0,0.0
5110,UKR,1986-01-01,0.0,0.0
5111,UKR,1987-01-01,0.0,0.0
5112,UKR,1988-01-01,0.0,0.0
5113,UKR,1989-01-01,0.0,0.0
5114,UKR,1990-01-01,252.041,2931.2368300000003
5115,UKR,1991-01-01,252.356,2934.9002800000003
5116,UKR,1992-01-01,219.554,2553.4130200000004
5117,UKR,1993-01-01,194.574,2262.8956200000002
5118,UKR,1994-01-01,165.787,1928.10281
5119,UKR,1995-01-01,163.713,1903.98219
